Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2022-12-24 22:17:24,10994,Buried Deception II,6,SMG,MP40,2,0,,,
2022-12-24 22:17:52,10994,Buried Deception II,6,AR,Type63,2,0,,,
2022-12-24 22:18:19,10994,Buried Deception II,6,HG,M9,3,1,,,
2022-12-24 22:18:33,10994,Buried Deception II,6,AR,Type63,2,0,,,
2022-12-24 22:19:50,10994,Buried Deception II,7,SMG,MP40,2,0,,,
2022-12-24 22:20:42,10994,Buried Deception II,7,HG,PPK,2,0,,,
2022-12-24 22:21:10,10994,Buried Deception II,7,SMG,MP40,2,0,,,
2022-12-24 22:21:38,10994,Buried Deception II,7,HG,MP-446,2,0,,,
2022-12-24 22:21:51,10994,Buried Deception II,7,AR,R5,5,5,,,
2022-12-24 22:23:01,10994,Buried Deception II,8,HG,P08,3,1,,,
2022-12-24 22:23:54,10994,Buried Deception II,8,RF,M1 Garand,3,1,,,
2022-12-24 22:24:21,10994,Buried Deception II,8,SMG,MP40,2,0,,,
2022-12-24 22:24:48,10994,Buried Deception II,8,HG,PPK,2,0,,,
2022-12-24 22:25:02,10994,Buried Deception II,8,RF,SVT-38,2,0,,,
2022-12-24 22:28:02,10994,Buried Deception II,9,HG,M1895,2,0,,,
2022-12-24 22:28:28,10994,Buried Deception II,9,SMG,IDW,2,0,,,
2022-12-24 22:28:55,10994,Buried Deception II,9,MG,DP28,2,0,,,
2022-12-24 22:29:21,10994,Buried Deception II,9,SMG,m45,2,0,,,
2022-12-24 22:29:35,10994,Buried Deception II,9,HG,M1895,2,0,,,
2022-12-26 01:35:37,10994,Buried Deception II,10,AR,Type63,2,0,,,
2022-12-26 01:36:02,10994,Buried Deception II,10,MG,M1919A4,3,1,,,
2022-12-26 01:36:27,10994,Buried Deception II,10,RF,G43,2,0,,,
2022-12-26 01:36:54,10994,Buried Deception II,10,SMG,IDW,2,0,,,
2022-12-26 01:37:19,10994,Buried Deception II,10,SMG,PPSh-41,2,0,,,
2022-12-26 01:37:33,10994,Buried Deception II,10,RF,G43,2,0,,,
2022-12-26 01:38:52,10994,Buried Deception II,11,MG,DP28,2,0,,,
2022-12-26 01:39:17,10994,Buried Deception II,11,SMG,IDW,2,0,,,
2022-12-26 01:39:43,10994,Buried Deception II,11,RF,SVT-38,2,0,,,
2022-12-26 01:40:09,10994,Buried Deception II,11,MG,DP28,2,0,,,
2022-12-26 01:40:22,10994,Buried Deception II,11,RF,M1 Garand,3,1,,,
2022-12-26 14:56:49,10994,Buried Deception II,12,AR,Type63,2,0,,,
2022-12-26 14:57:15,10994,Buried Deception II,12,HG,MP-446,2,0,,,
2022-12-26 14:57:42,10994,Buried Deception II,12,MG,FG42,2,0,,,
2022-12-26 14:58:10,10994,Buried Deception II,12,SMG,MP40,2,0,,,
2022-12-26 14:58:39,10994,Buried Deception II,12,HG,PPK,2,0,,,
2022-12-26 14:59:02,10994,Buried Deception II,12,SMG,MP40,2,0,,,
2022-12-26 15:01:25,10994,Buried Deception II,13,AR,L85A1,2,0,,,
2022-12-26 15:01:51,10994,Buried Deception II,13,HG,MP-446,2,0,,,
2022-12-26 15:02:17,10994,Buried Deception II,13,AR,OTs-12,3,1,,,
2022-12-26 15:02:44,10994,Buried Deception II,13,AR,L85A1,2,0,,,
2022-12-26 15:03:11,10994,Buried Deception II,13,RF,M1 Garand,3,1,,,
2022-12-26 15:03:25,10994,Buried Deception II,13,HG,Gr USPCompact,2,0,,,
2022-12-26 21:11:01,10994,Buried Deception II,14,RF,VM59,2,0,,,
2022-12-26 21:11:28,10994,Buried Deception II,14,RF,VM59,2,0,,,
2022-12-26 21:11:55,10994,Buried Deception II,14,SMG,IDW,2,0,,,
2022-12-26 21:12:24,10994,Buried Deception II,14,SMG,PPSh-41,2,0,,,
2022-12-26 21:12:55,10994,Buried Deception II,14,AR,AS Val,4,3,,,
2022-12-26 21:13:02,10994,Buried Deception II,14,SMG,m45,2,0,,,
2022-12-26 21:14:15,10996,Cherry Blossom Snowfall II,2,MG,AAT-52,2,0,,,
2022-12-26 21:14:43,10996,Cherry Blossom Snowfall II,2,AR,Gr G3,2,0,,,
2022-12-26 21:15:40,10996,Cherry Blossom Snowfall II,2,RF,SKS,2,0,,,
2022-12-26 21:16:10,10996,Cherry Blossom Snowfall II,2,HG,P38,2,0,,,
2022-12-26 21:16:42,10996,Cherry Blossom Snowfall II,2,HG,M9,3,1,,,
2022-12-26 21:17:28,10994,Buried Deception II,15,SMG,PPSh-41,2,0,,,
2022-12-26 21:18:21,10994,Buried Deception II,15,HG,Type92,3,1,,,
2022-12-26 21:18:44,10994,Buried Deception II,15,AR,SIG-510,2,0,,,
2022-12-26 21:19:11,10994,Buried Deception II,15,MG,DP28,2,0,,,
2022-12-26 21:19:25,10994,Buried Deception II,15,HG,MP-446,2,0,,,
2022-12-26 21:34:02,128,Old Friend,1152,HG,P08,3,1,,,
2022-12-26 21:34:26,128,Old Friend,1152,HG,MP-446,2,0,,,
2022-12-26 21:34:50,128,Old Friend,1152,AR,L85A1,2,0,,,
2022-12-26 21:35:13,128,Old Friend,1152,SMG,PPSh-41,2,0,,,
2022-12-26 21:35:37,128,Old Friend,1152,RF,SVT-38,2,0,,,
2022-12-26 21:35:48,128,Old Friend,1152,RF,VM59,2,0,,,
2022-12-26 21:37:11,128,Old Friend,1153,AR,OTs-12,3,1,,,
2022-12-26 21:37:36,128,Old Friend,1153,SMG,STEN MkⅡ,3,1,,,
2022-12-26 21:37:59,128,Old Friend,1153,HG,P08,3,1,,,
2022-12-26 21:38:25,128,Old Friend,1153,SMG,IDW,2,0,,,
2022-12-26 21:38:39,128,Old Friend,1153,SMG,STEN MkⅡ,3,1,,,
2022-12-28 13:23:05,128,Old Friend,1154,HG,MP-446,2,0,,,
2022-12-28 13:23:28,128,Old Friend,1154,AR,L85A1,2,0,,,
2022-12-28 13:23:51,128,Old Friend,1154,RF,G43,2,0,,,
2022-12-28 13:24:13,128,Old Friend,1154,AR,L85A1,2,0,,,
2022-12-28 13:24:35,128,Old Friend,1154,SMG,Type64,2,0,,,
2022-12-28 13:24:49,128,Old Friend,1154,AR,Type63,2,0,,,
2022-12-28 13:57:22,128,Old Friend,1155,SMG,PPSh-41,2,0,,,
2022-12-28 13:57:44,128,Old Friend,1155,HG,P08,3,1,,,
2022-12-28 13:58:06,128,Old Friend,1155,HG,Type92,3,1,,,
2022-12-28 13:58:29,128,Old Friend,1155,HG,Gr USPCompact,2,0,,,
2022-12-28 13:58:52,128,Old Friend,1155,SMG,PPSh-41,2,0,,,
2022-12-28 13:59:06,128,Old Friend,1155,MG,DP28,2,0,,,
2022-12-29 15:10:09,128,Old Friend,1156,SMG,IDW,2,0,,,
2022-12-29 15:10:32,128,Old Friend,1156,SMG,PPSh-41,2,0,,,
2022-12-29 15:10:55,128,Old Friend,1156,HG,PPK,2,0,,,
2022-12-29 15:11:18,128,Old Friend,1156,HG,Type92,3,1,,,
2022-12-29 15:11:41,128,Old Friend,1156,MG,FG42,2,0,,,
2022-12-29 15:11:55,128,Old Friend,1156,RF,SVT-38,2,0,,,
2022-12-29 15:13:28,128,Old Friend,1157,RF,G43,2,0,,,
2022-12-29 15:13:51,128,Old Friend,1157,SMG,MP40,2,0,,,
2022-12-29 15:14:14,128,Old Friend,1157,SMG,Type64,2,0,,,
2022-12-29 15:14:37,128,Old Friend,1157,AR,SIG-510,2,0,,,
2022-12-29 15:15:01,128,Old Friend,1157,RF,SV-98,3,1,,,
2022-12-29 15:15:15,128,Old Friend,1157,HG,Gr USPCompact,2,0,,,
2022-12-29 23:44:13,128,Old Friend,1158,RF,VM59,2,0,,,
2022-12-29 23:44:53,128,Old Friend,1158,AR,Type63,2,0,,,
2022-12-29 23:45:16,128,Old Friend,1158,SMG,m45,2,0,,,
2022-12-29 23:45:30,128,Old Friend,1158,RF,SVT-38,2,0,,,
2022-12-29 23:51:47,128,Old Friend,1159,SMG,Type64,2,0,,,
2022-12-29 23:52:36,128,Old Friend,1159,SMG,STEN MkⅡ,3,1,,,
2022-12-29 23:52:59,128,Old Friend,1159,HG,MP-446,2,0,,,
2022-12-29 23:53:22,128,Old Friend,1159,RF,SVT-38,2,0,,,
2022-12-29 23:53:45,128,Old Friend,1159,SMG,PPS-43,3,1,,,
2022-12-29 23:53:59,128,Old Friend,1159,SMG,Type64,2,0,,,
2022-12-30 00:37:35,128,Old Friend,1160,MG,DP28,2,0,,,
2022-12-30 00:37:57,128,Old Friend,1160,SMG,Type64,2,0,,,
2022-12-30 00:38:20,128,Old Friend,1160,HG,M1895,2,0,,,
2022-12-30 00:38:42,128,Old Friend,1160,HG,Gr USPCompact,2,0,,,
2022-12-30 00:39:05,128,Old Friend,1160,HG,P7,4,3,,,
2022-12-30 00:39:19,128,Old Friend,1160,RF,SVT-38,2,0,,,
2022-12-30 00:41:24,128,Old Friend,1161,MG,Bren,3,1,,,
2022-12-30 00:41:47,128,Old Friend,1161,MG,DP28,2,0,,,
2022-12-30 00:42:10,128,Old Friend,1161,AR,Type63,2,0,,,
2022-12-30 00:42:33,128,Old Friend,1161,AR,L85A1,2,0,,,
2022-12-30 00:42:57,128,Old Friend,1161,RF,G43,2,0,,,
2022-12-30 00:43:11,128,Old Friend,1161,SMG,Type64,2,0,,,
2022-12-31 14:59:48,128,Old Friend,1162,SMG,MP40,2,0,,,
2022-12-31 15:00:10,128,Old Friend,1162,AR,SIG-510,2,0,,,
2022-12-31 15:00:32,128,Old Friend,1162,SMG,m45,2,0,,,
2022-12-31 15:00:56,128,Old Friend,1162,MG,FG42,2,0,,,
2022-12-31 15:01:09,128,Old Friend,1162,AR,SIG-510,2,0,,,
2022-12-31 15:07:44,128,Old Friend,1163,RF,M1 Garand,3,1,,,
2022-12-31 15:08:07,128,Old Friend,1163,HG,Gr USPCompact,2,0,,,
2022-12-31 15:08:29,128,Old Friend,1163,HG,M1895,2,0,,,
2022-12-31 15:08:51,128,Old Friend,1163,RF,SVT-38,2,0,,,
2022-12-31 15:09:21,128,Old Friend,1163,HG,MP-446,2,0,,,
2022-12-31 15:09:35,128,Old Friend,1163,SMG,Type64,2,0,,,
2022-12-31 15:10:52,128,Old Friend,1164,SMG,MP40,2,0,,,
2022-12-31 15:11:14,128,Old Friend,1164,SMG,PPSh-41,2,0,,,
2022-12-31 15:11:53,128,Old Friend,1164,RF,G43,2,0,,,
2022-12-31 15:12:16,128,Old Friend,1164,SMG,MP40,2,0,,,
2022-12-31 15:12:30,128,Old Friend,1164,HG,PPK,2,0,,,
2022-12-31 15:13:21,128,Old Friend,1165,MG,FG42,2,0,,,
2022-12-31 15:13:43,128,Old Friend,1165,AR,SIG-510,2,0,,,
2022-12-31 15:14:23,128,Old Friend,1165,SMG,m45,2,0,,,
2022-12-31 15:14:46,128,Old Friend,1165,RF,G43,2,0,,,
2022-12-31 15:15:00,128,Old Friend,1165,HG,Gr USPCompact,2,0,,,
2022-12-31 15:17:57,128,Old Friend,1166,SMG,Type64,2,0,,,
2022-12-31 15:18:19,128,Old Friend,1166,RF,G43,2,0,,,
2022-12-31 15:18:59,128,Old Friend,1166,RF,SVT-38,2,0,,,
2022-12-31 15:19:21,128,Old Friend,1166,SMG,Type64,2,0,,,
2022-12-31 15:19:35,128,Old Friend,1166,AR,L85A1,2,0,,,
2022-12-31 15:55:11,128,Old Friend,1167,HG,Type92,3,1,,,
2022-12-31 15:55:33,128,Old Friend,1167,HG,MP-446,2,0,,,
2022-12-31 15:55:56,128,Old Friend,1167,MG,FG42,2,0,,,
2022-12-31 15:56:18,128,Old Friend,1167,AR,Type63,2,0,,,
2022-12-31 15:56:41,128,Old Friend,1167,RF,G43,2,0,,,
2022-12-31 15:56:55,128,Old Friend,1167,MG,DP28,2,0,,,
2022-12-31 16:01:07,128,Old Friend,1168,RF,G43,2,0,,,
2022-12-31 16:01:30,128,Old Friend,1168,SMG,IDW,2,0,,,
2022-12-31 16:01:52,128,Old Friend,1168,SMG,MP40,2,0,,,
2022-12-31 16:02:15,128,Old Friend,1168,RF,Mosin-Nagant,4,3,,,
2022-12-31 16:02:38,128,Old Friend,1168,SMG,IDW,2,0,,,
2022-12-31 16:02:51,128,Old Friend,1168,HG,MP-446,2,0,,,
2022-12-31 16:04:06,128,Old Friend,1169,RF,G43,2,0,,,
2022-12-31 16:04:28,128,Old Friend,1169,SMG,Type64,2,0,,,
2022-12-31 16:04:51,128,Old Friend,1169,RF,SVT-38,2,0,,,
2022-12-31 16:05:13,128,Old Friend,1169,RF,G43,2,0,,,
2022-12-31 16:05:37,128,Old Friend,1169,AR,L85A1,2,0,,,
2022-12-31 16:05:51,128,Old Friend,1169,HG,M1895,2,0,,,
2022-12-31 16:08:09,128,Old Friend,1170,SMG,m45,2,0,,,
2022-12-31 16:08:32,128,Old Friend,1170,AR,Type63,2,0,,,
2022-12-31 16:08:55,128,Old Friend,1170,MG,DP28,2,0,,,
2022-12-31 16:09:19,128,Old Friend,1170,RF,VM59,2,0,,,
2022-12-31 16:09:32,128,Old Friend,1170,AR,L85A1,2,0,,,
2023-01-01 16:46:31,128,Old Friend,1171,AR,SIG-510,2,0,,,
2023-01-01 16:46:54,128,Old Friend,1171,HG,Tokarev,3,1,,,
2023-01-01 16:47:16,128,Old Friend,1171,RF,G43,2,0,,,
2023-01-01 16:47:38,128,Old Friend,1171,MG,DP28,2,0,,,
2023-01-01 16:48:00,128,Old Friend,1171,SMG,IDW,2,0,,,
2023-01-01 16:48:13,128,Old Friend,1171,HG,MP-446,2,0,,,
2023-01-01 16:50:12,128,Old Friend,1172,HG,Gr USPCompact,2,0,,,
2023-01-01 16:50:34,128,Old Friend,1172,RF,G43,2,0,,,
2023-01-01 16:50:56,128,Old Friend,1172,MG,DP28,2,0,,,
2023-01-01 16:51:20,128,Old Friend,1172,SMG,Type64,2,0,,,
2023-01-01 16:51:33,128,Old Friend,1172,SMG,m45,2,0,,,
2023-01-02 01:32:07,128,Old Friend,1173,HG,Type92,3,1,,,
2023-01-02 01:32:29,128,Old Friend,1173,HG,M1895,2,0,,,
2023-01-02 01:32:52,128,Old Friend,1173,AR,L85A1,2,0,,,
2023-01-02 01:33:14,128,Old Friend,1173,HG,MP-446,2,0,,,
2023-01-02 01:33:38,128,Old Friend,1173,AR,L85A1,2,0,,,
2023-01-02 01:33:51,128,Old Friend,1173,HG,Gr USPCompact,2,0,,,
2023-01-02 14:55:00,128,Old Friend,1174,HG,MP-446,2,0,,,
2023-01-02 14:55:40,128,Old Friend,1174,SMG,PPSh-41,2,0,,,
2023-01-02 14:56:03,128,Old Friend,1174,SMG,PPSh-41,2,0,,,
2023-01-02 14:56:17,128,Old Friend,1174,AR,Type63,2,0,,,
2023-01-04 00:06:24,128,Old Friend,1175,SMG,IDW,2,0,,,
2023-01-04 00:06:47,128,Old Friend,1175,AR,L85A1,2,0,,,
2023-01-04 00:07:09,128,Old Friend,1175,AR,L85A1,2,0,,,
2023-01-04 00:07:32,128,Old Friend,1175,HG,MP-446,2,0,,,
2023-01-04 00:07:55,128,Old Friend,1175,HG,M9,3,1,,,
2023-01-04 00:08:09,128,Old Friend,1175,MG,M60,4,3,,,
2023-01-04 00:09:45,128,Old Friend,1176,SMG,Type64,2,0,,,
2023-01-04 00:10:07,128,Old Friend,1176,RF,G43,2,0,,,
2023-01-04 00:10:30,128,Old Friend,1176,SMG,m45,2,0,,,
2023-01-04 00:10:54,128,Old Friend,1176,MG,Bren,3,1,,,
2023-01-04 00:11:08,128,Old Friend,1176,AR,Type63,2,0,,,
2023-01-05 14:29:17,128,Old Friend,1177,RF,VM59,2,0,,,
2023-01-05 14:29:39,128,Old Friend,1177,HG,Gr USPCompact,2,0,,,
2023-01-05 14:30:02,128,Old Friend,1177,RF,SVT-38,2,0,,,
2023-01-05 14:30:24,128,Old Friend,1177,SMG,PPSh-41,2,0,,,
2023-01-05 14:30:47,128,Old Friend,1177,SMG,PPSh-41,2,0,,,
2023-01-05 14:31:01,128,Old Friend,1177,RF,VM59,2,0,,,
2023-01-06 17:34:17,128,Old Friend,1178,AR,L85A1,2,0,,,
2023-01-06 17:34:42,128,Old Friend,1178,RF,VM59,2,0,,,
2023-01-06 17:35:22,128,Old Friend,1178,HG,M1895,2,0,,,
2023-01-06 17:35:46,128,Old Friend,1178,SMG,PPSh-41,2,0,,,
2023-01-06 17:35:59,128,Old Friend,1178,RF,G43,2,0,,,
2023-01-06 17:40:39,128,Old Friend,1179,SMG,m45,2,0,,,
2023-01-06 17:41:01,128,Old Friend,1179,AR,L85A1,2,0,,,
2023-01-06 17:41:24,128,Old Friend,1179,HG,MP-446,2,0,,,
2023-01-06 17:41:47,128,Old Friend,1179,HG,M1895,2,0,,,
2023-01-06 17:42:10,128,Old Friend,1179,AR,SIG-510,2,0,,,
2023-01-06 17:42:24,128,Old Friend,1179,RF,G43,2,0,,,
2023-01-06 18:23:51,128,Old Friend,1180,RF,VM59,2,0,,,
2023-01-06 18:24:13,128,Old Friend,1180,AR,L85A1,2,0,,,
2023-01-06 18:24:35,128,Old Friend,1180,SMG,IDW,2,0,,,
2023-01-06 18:24:58,128,Old Friend,1180,MG,FG42,2,0,,,
2023-01-06 18:25:11,128,Old Friend,1180,AR,Type63,2,0,,,
2023-01-06 19:38:57,128,Old Friend,1181,HG,M9,3,1,,,
2023-01-06 19:39:19,128,Old Friend,1181,SMG,Type64,2,0,,,
2023-01-06 19:39:42,128,Old Friend,1181,HG,MP-446,2,0,,,
2023-01-06 19:40:05,128,Old Friend,1181,SMG,m45,2,0,,,
2023-01-06 19:40:28,128,Old Friend,1181,HG,PPK,2,0,,,
2023-01-06 19:40:42,128,Old Friend,1181,AR,Type63,2,0,,,
2023-01-06 19:42:47,128,Old Friend,1182,SMG,MP40,2,0,,,
2023-01-06 19:43:09,128,Old Friend,1182,AR,StG44,3,1,,,
2023-01-06 19:43:32,128,Old Friend,1182,RF,G43,2,0,,,
2023-01-06 19:43:55,128,Old Friend,1182,SMG,IDW,2,0,,,
2023-01-06 19:44:09,128,Old Friend,1182,HG,PPK,2,0,,,
2023-01-06 19:59:25,128,Old Friend,1183,RF,VM59,2,0,,,
2023-01-06 19:59:47,128,Old Friend,1183,HG,M9,3,1,,,
2023-01-06 20:00:10,128,Old Friend,1183,HG,Tokarev,3,1,,,
2023-01-06 20:00:32,128,Old Friend,1183,HG,M1895,2,0,,,
2023-01-06 20:00:56,128,Old Friend,1183,SMG,MP40,2,0,,,
2023-01-06 20:01:10,128,Old Friend,1183,AR,L85A1,2,0,,,
2023-01-06 20:03:14,128,Old Friend,1184,AR,L85A1,2,0,,,
2023-01-06 20:03:37,128,Old Friend,1184,SMG,Type64,2,0,,,
2023-01-06 20:03:59,128,Old Friend,1184,MG,DP28,2,0,,,
2023-01-06 20:04:23,128,Old Friend,1184,RF,G43,2,0,,,
2023-01-06 20:04:36,128,Old Friend,1184,SMG,Type64,2,0,,,
2023-01-06 20:08:11,128,Old Friend,1185,SMG,IDW,2,0,,,
2023-01-06 20:08:34,128,Old Friend,1185,AR,L85A1,2,0,,,
2023-01-06 20:08:56,128,Old Friend,1185,RF,VM59,2,0,,,
2023-01-06 20:09:18,128,Old Friend,1185,MG,DP28,2,0,,,
2023-01-06 20:09:42,128,Old Friend,1185,RF,VM59,2,0,,,
2023-01-06 20:09:56,128,Old Friend,1185,RF,VM59,2,0,,,
2023-01-06 20:11:07,128,Old Friend,1186,AR,Type63,2,0,,,
2023-01-06 20:11:29,128,Old Friend,1186,AR,L85A1,2,0,,,
2023-01-06 20:11:51,128,Old Friend,1186,HG,M9,3,1,,,
2023-01-06 20:12:14,128,Old Friend,1186,SMG,Type64,2,0,,,
2023-01-06 20:12:38,128,Old Friend,1186,SMG,PPSh-41,2,0,,,
2023-01-06 20:12:51,128,Old Friend,1186,RF,SVT-38,2,0,,,
2023-01-06 20:14:45,128,Old Friend,1187,AR,Type63,2,0,,,
2023-01-06 20:15:08,128,Old Friend,1187,HG,MP-446,2,0,,,
2023-01-06 20:15:31,128,Old Friend,1187,RF,G43,2,0,,,
2023-01-06 20:15:53,128,Old Friend,1187,SMG,PPSh-41,2,0,,,
2023-01-06 20:16:17,128,Old Friend,1187,SMG,m45,2,0,,,
2023-01-06 20:16:31,128,Old Friend,1187,SMG,m45,2,0,,,
2023-01-06 20:18:07,128,Old Friend,1188,SMG,Type64,2,0,,,
2023-01-06 20:18:30,128,Old Friend,1188,MG,M1919A4,3,1,,,
2023-01-06 20:19:04,128,Old Friend,1188,HG,PPK,2,0,,,
2023-01-06 20:19:28,128,Old Friend,1188,HG,MP-446,2,0,,,
2023-01-06 20:19:41,128,Old Friend,1188,AR,StG44,3,1,,,
2023-01-06 20:20:37,128,Old Friend,1189,SMG,m45,2,0,,,
2023-01-06 20:20:59,128,Old Friend,1189,SMG,IDW,2,0,,,
2023-01-06 20:21:21,128,Old Friend,1189,RF,VM59,2,0,,,
2023-01-06 20:21:44,128,Old Friend,1189,MG,DP28,2,0,,,
2023-01-06 20:22:07,128,Old Friend,1189,SMG,PPSh-41,2,0,,,
2023-01-06 20:22:21,128,Old Friend,1189,SMG,Type64,2,0,,,
2023-01-06 22:13:17,128,Old Friend,1190,HG,MP-446,2,0,,,
2023-01-06 22:13:40,128,Old Friend,1190,HG,MP-446,2,0,,,
2023-01-06 22:14:06,128,Old Friend,1190,RF,SVT-38,2,0,,,
2023-01-06 22:14:32,128,Old Friend,1190,RF,SVT-38,2,0,,,
2023-01-06 22:15:00,128,Old Friend,1190,HG,MP-446,2,0,,,
2023-01-06 22:15:14,128,Old Friend,1190,HG,Gr USPCompact,2,0,,,
2023-01-06 22:17:41,128,Old Friend,1191,SMG,PPS-43,3,1,,,
2023-01-06 22:18:03,128,Old Friend,1191,SMG,IDW,2,0,,,
2023-01-06 22:18:30,128,Old Friend,1191,RF,VM59,2,0,,,
2023-01-06 22:18:55,128,Old Friend,1191,AR,SIG-510,2,0,,,
2023-01-06 22:21:44,128,Old Friend,1193,HG,MP-446,2,0,,,
2023-01-06 22:22:06,128,Old Friend,1193,RF,VM59,2,0,,,
2023-01-06 22:22:29,128,Old Friend,1193,RF,SVT-38,2,0,,,
2023-01-06 22:22:52,128,Old Friend,1193,RF,M1 Garand,3,1,,,
2023-01-06 22:23:15,128,Old Friend,1193,RF,VM59,2,0,,,
2023-01-06 22:23:29,128,Old Friend,1193,SMG,m45,2,0,,,
2023-01-06 22:24:19,128,Old Friend,1194,AR,L85A1,2,0,,,
2023-01-06 22:24:42,128,Old Friend,1194,AR,Type63,2,0,,,
2023-01-06 22:24:59,128,Old Friend,1194,RF,SV-98,3,1,,,
2023-01-06 22:25:22,128,Old Friend,1194,SMG,m45,2,0,,,
2023-01-06 22:25:45,128,Old Friend,1194,RF,VM59,2,0,,,
2023-01-06 22:25:59,128,Old Friend,1194,SMG,PPSh-41,2,0,,,
2023-01-06 22:28:42,128,Old Friend,1195,AR,L85A1,2,0,,,
2023-01-06 22:29:05,128,Old Friend,1195,SMG,Type64,2,0,,,
2023-01-06 22:29:27,128,Old Friend,1195,RF,SVT-38,2,0,,,
2023-01-06 22:29:50,128,Old Friend,1195,SMG,m45,2,0,,,
2023-01-06 22:30:14,128,Old Friend,1195,RF,M1 Garand,3,1,,,
2023-01-06 22:30:27,128,Old Friend,1195,AR,SIG-510,2,0,,,
2023-01-08 00:31:49,128,Old Friend,1196,MG,Bren,3,1,,,
2023-01-08 00:32:12,128,Old Friend,1196,MG,FG42,2,0,,,
2023-01-08 00:32:34,128,Old Friend,1196,RF,SV-98,3,1,,,
2023-01-08 00:32:58,128,Old Friend,1196,HG,Tokarev,3,1,,,
2023-01-08 00:33:12,128,Old Friend,1196,HG,Tokarev,3,1,,,
2023-01-08 00:35:20,128,Old Friend,1197,HG,Type92,3,1,,,
2023-01-08 00:36:01,128,Old Friend,1197,HG,M9,3,1,,,
2023-01-08 00:36:24,128,Old Friend,1197,HG,M9,3,1,,,
2023-01-08 00:36:38,128,Old Friend,1197,RF,VM59,2,0,,,
2023-01-09 17:00:23,128,Old Friend,1198,RF,SVT-38,2,0,,,
2023-01-09 17:00:47,128,Old Friend,1198,AR,Type63,2,0,,,
2023-01-09 17:01:10,128,Old Friend,1198,AR,Type63,2,0,,,
2023-01-09 17:01:32,128,Old Friend,1198,SMG,Type64,2,0,,,
2023-01-09 17:01:55,128,Old Friend,1198,HG,M1895,2,0,,,
2023-01-09 17:02:09,128,Old Friend,1198,SMG,MP40,2,0,,,
2023-01-09 17:04:09,128,Old Friend,1199,HG,PPK,2,0,,,
2023-01-09 17:04:31,128,Old Friend,1199,SMG,m45,2,0,,,
2023-01-09 17:04:53,128,Old Friend,1199,RF,G43,2,0,,,
2023-01-09 17:05:15,128,Old Friend,1199,SMG,Type64,2,0,,,
2023-01-09 17:05:38,128,Old Friend,1199,RF,SV-98,3,1,,,
2023-01-09 17:05:51,128,Old Friend,1199,MG,M60,4,3,,,
2023-01-09 23:38:05,128,Old Friend,1200,SMG,STEN MkⅡ,3,1,,,
2023-01-09 23:38:27,128,Old Friend,1200,HG,MP-446,2,0,,,
2023-01-09 23:38:50,128,Old Friend,1200,RF,VM59,2,0,,,
2023-01-09 23:39:13,128,Old Friend,1200,RF,SVT-38,2,0,,,
2023-01-09 23:39:36,128,Old Friend,1200,RF,SVT-38,2,0,,,
2023-01-09 23:39:50,128,Old Friend,1200,HG,MP-446,2,0,,,
2023-01-09 23:40:41,128,Old Friend,1201,SMG,Type64,2,0,,,
2023-01-09 23:41:04,128,Old Friend,1201,SMG,m45,2,0,,,
2023-01-09 23:41:27,128,Old Friend,1201,HG,M1895,2,0,,,
2023-01-09 23:41:50,128,Old Friend,1201,HG,PPK,2,0,,,
2023-01-09 23:42:14,128,Old Friend,1201,SMG,PPSh-41,2,0,,,
2023-01-09 23:42:27,128,Old Friend,1201,AR,OTs-12,3,1,,,
2023-01-09 23:43:26,128,Old Friend,1202,RF,SVT-38,2,0,,,
2023-01-09 23:43:49,128,Old Friend,1202,SMG,PPSh-41,2,0,,,
2023-01-09 23:44:11,128,Old Friend,1202,HG,M9,3,1,,,
2023-01-09 23:44:34,128,Old Friend,1202,SMG,PPSh-41,2,0,,,
2023-01-09 23:44:56,128,Old Friend,1202,MG,FG42,2,0,,,
2023-01-09 23:45:10,128,Old Friend,1202,AR,Type63,2,0,,,
2023-01-10 22:13:23,128,Old Friend,1203,HG,M9,3,1,,,
2023-01-10 22:13:46,128,Old Friend,1203,AR,Type63,2,0,,,
2023-01-10 22:14:08,128,Old Friend,1203,RF,VM59,2,0,,,
2023-01-10 22:14:30,128,Old Friend,1203,HG,Gr USPCompact,2,0,,,
2023-01-10 22:14:54,128,Old Friend,1203,MG,FG42,2,0,,,
2023-01-10 22:15:07,128,Old Friend,1203,MG,FG42,2,0,,,
2023-01-10 22:21:09,128,Old Friend,1204,RF,VM59,2,0,,,
2023-01-10 22:21:31,128,Old Friend,1204,SMG,IDW,2,0,,,
2023-01-10 22:21:53,128,Old Friend,1204,AR,Type63,2,0,,,
2023-01-10 22:22:15,128,Old Friend,1204,HG,M9,3,1,,,
2023-01-10 22:22:39,128,Old Friend,1204,AR,L85A1,2,0,,,
2023-01-10 22:22:52,128,Old Friend,1204,RF,SVT-38,2,0,,,
2023-01-12 00:27:32,128,Old Friend,1205,SMG,IDW,2,0,,,
2023-01-12 00:27:55,128,Old Friend,1205,AR,Type63,2,0,,,
2023-01-12 00:28:18,128,Old Friend,1205,RF,VM59,2,0,,,
2023-01-12 00:28:41,128,Old Friend,1205,MG,DP28,2,0,,,
2023-01-12 00:29:04,128,Old Friend,1205,SMG,PPSh-41,2,0,,,
